t_s,cmd_rad,pos_rad
14.52278,-0.06827,-0.06142
14.54279,-0.06377,-0.06142
14.56278,-0.05648,-0.06142
14.58278,-0.04672,-0.06142
14.60278,-0.03487,-0.06142
14.62278,-0.02146,-0.05630
14.64279,-0.00706,-0.03071
14.66278,0.00769,-0.01024
14.68279,0.02213,0.00000
14.70279,0.03561,0.01535
14.72279,0.04752,0.03071
14.74279,0.05729,0.03583
14.76279,0.06447,0.04606
14.78277,0.06870,0.05630
14.80277,0.06977,0.06142
14.82277,0.06759,0.05630
14.84277,0.06225,0.06142
14.86277,0.05398,0.06142
14.88277,0.04313,0.06142
14.90277,0.03021,0.04095
14.92276,0.01582,0.03071
14.94276,0.00063,0.01535
14.96276,-0.01463,0.00000
14.98276,-0.02922,-0.01535
15.00276,-0.04242,-0.02559
15.02276,-0.05358,-0.03583
15.04276,-0.06213,-0.04095
15.06276,-0.06764,-0.06142
15.08275,-0.06979,-0.06142
15.10275,-0.06846,-0.06142
15.12275,-0.06369,-0.06142
15.14275,-0.05568,-0.06142
15.16275,-0.04483,-0.06142
15.18275,-0.03167,-0.05630
15.20275,-0.01685,-0.05118
15.22275,-0.00112,-0.02559
15.24275,0.01471,-0.00512
15.26275,0.02981,0.01024
15.28274,0.04339,0.02559
15.30274,0.05472,0.03583
15.32274,0.06319,0.04606
15.34274,0.06831,0.05118
15.36274,0.06979,0.05630
15.38274,0.06753,0.06142
15.40275,0.06161,0.06142
15.42274,0.05233,0.06142
15.44273,0.04017,0.05118
15.46274,0.02578,0.04095
15.48273,0.00992,0.02559
15.50274,-0.00652,0.01535
15.52273,-0.02265,-0.00512
15.54273,-0.03754,-0.02047
15.56273,-0.05036,-0.03583
15.58273,-0.06037,-0.04095
15.60273,-0.06696,-0.06142
15.62273,-0.06974,-0.06142
15.64272,-0.06851,-0.06142
15.66272,-0.06332,-0.06142
15.68272,-0.05444,-0.06142
15.70272,-0.04236,-0.06142
15.72272,-0.02776,-0.06142
15.74272,-0.01148,-0.03583
15.76272,0.00552,-0.01535
15.78272,0.02223,0.00000
15.80272,0.03766,0.01535
15.82272,0.05085,0.03071
15.84272,0.06100,0.04095
15.86272,0.06746,0.05118
15.88272,0.06981,0.05630
15.90272,0.06787,0.06142
15.92272,0.06173,0.06142
15.94272,0.05173,0.06142
15.96272,0.03848,0.05118
15.98272,0.02278,0.03583
16.00271,0.00560,0.02047
16.02271,-0.01198,0.00000
